"dataResourceUid","dataResourceName","basisOfRecord","observationDate","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","scientificName","vernacularName","recordID"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2008-09-02,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","0e655b79-db2c-4c50-ba03-75af420aaf17"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1977-02-22,"Victoria",-37.74846,147.91794,9000,"Lathamus discolor","Swift Parrot","9c27c617-0cd2-4ace-9aa7-abc1beb8eee6"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-08-09,"Victoria",-36.64858,145.04743,1000,"Lathamus discolor","Swift Parrot","6a8f570f-938c-406b-ac15-8438d149943b"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1996-08-03,"Victoria",-36.77594,143.64298,1000,"Lathamus discolor","Swift Parrot","ef71d993-61b5-4947-a546-8141419dea8b"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1979-09-30,"Victoria",-38.05684,144.143,900,"Lathamus discolor","Swift Parrot","5700f7ba-b4fc-4599-ae49-0484eade69ef"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1951-10-27,"Victoria",-37.76516,145.05132,1800,"Lathamus discolor","Swift Parrot","c4a01eb8-055e-4203-a25c-bef938dcda8c"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2003-01-01,"Victoria",-37.0812,144.0111,400,"Lathamus discolor","Swift Parrot","b1375968-f346-44fb-844a-424bdd4665ca"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1993-05-03,"Victoria",-37.7173,143.6444,500,"Lathamus discolor","Swift Parrot","5374ff5f-618a-4fce-bac8-480c4470ac41"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2008-07-14,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","cade0308-9d98-4452-92be-d08c86df6429"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1997-05-10,"Victoria",-36.79268,143.22109,100,"Lathamus discolor","Swift Parrot","b872e736-3b9b-43ec-aeb5-8b69a48b9d03"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2013-05-30,"Victoria",-37.9524,144.42339,50,"Lathamus discolor","Swift Parrot","e2f94c5d-5472-403e-9f71-7c059b2141cc"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2002-07-24,"Victoria",-37.013,143.2828,400,"Lathamus discolor","Swift Parrot","1b4779ff-8a3a-4a3b-a9bb-5d1327ea6023"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2019-06-09,"Victoria",-36.12898,146.60705,50,"Lathamus discolor","Swift Parrot","a0a348f5-290d-4a16-8c60-91a2a5fa3132"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2019-06-23,"Victoria",-36.12599,146.61139,50,"Lathamus discolor","Swift Parrot","90ea5c4c-4527-4051-9111-f2f7a87ef0e3"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1981-04-01,"Victoria",-36.58182,145.08463,9000,"Lathamus discolor","Swift Parrot","eab0e547-ef14-4224-a957-1580de9b2217"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-09-24,"Victoria",-38.18421,144.47627,1000,"Lathamus discolor","Swift Parrot","21af4804-532a-44b3-9e61-897bc4f4cac8"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2019-06-30,"Victoria",-37.88325,144.79808,50,"Lathamus discolor","Swift Parrot","61680ae7-5d83-44fa-bbdd-ecd22f3e7807"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-04-16,"Victoria",-36.2311,146.21841,100,"Lathamus discolor","Swift Parrot","0178689f-74be-4fe0-a6a0-401e420adf27"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1989-05-13,"Victoria",-37.95756,144.41236,100,"Lathamus discolor","Swift Parrot","8a2657b9-64ef-4d9f-bfc9-c969ce56607f"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-08-27,"Victoria",-36.67712,144.33508,1000,"Lathamus discolor","Swift Parrot","b82608d2-fb22-45ca-82fd-45b0eda262bd"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1987-05-10,"Victoria",-37.71583,145.05606,100,"Lathamus discolor","Swift Parrot","96ce0da1-aac3-468c-b610-17ddbd3177c0"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1991-07-21,"Victoria",-36.80224,144.32851,140,"Lathamus discolor","Swift Parrot","fe9faf87-7e65-409d-b180-f1cc179c0679"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1978-07-01,"Victoria",-36.58182,145.08463,9000,"Lathamus discolor","Swift Parrot","12fff943-5e93-42ee-9825-2e53db6e683f"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1996-05-09,"Victoria",-38.19834,144.30109,100,"Lathamus discolor","Swift Parrot","c4606424-fa20-449c-a6c9-feb04e8b9227"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1995-07-30,"Victoria",-37.96173,144.43839,100,"Lathamus discolor","Swift Parrot","13883ffb-ed17-43ba-9cbc-df37c1f20e47"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1997-08-28,"Victoria",-36.17274,146.65154,100,"Lathamus discolor","Swift Parrot","9fd62265-9810-4784-a0cc-0f0f42b5c6f4"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1995-07-04,"Victoria",-36.35548,144.2993,1000,"Lathamus discolor","Swift Parrot","ae642f36-e188-4415-a4db-bd021d67bef1"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1990-03-01,"Victoria",-37.87349,145.50965,2700,"Lathamus discolor","Swift Parrot","0a2d471b-55d8-4bd7-8efc-778fe6521b39"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2016-06-15,"Victoria",-37.56185,144.72039,1,"Lathamus discolor","Swift Parrot","7c1af01a-153d-4cd8-9c7f-00bf5146a3c7"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1999-06-01,"Victoria",-36.86933,143.73704,140,"Lathamus discolor","Swift Parrot","c1ad7039-02cd-48cb-8088-62b5841319c2"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1977-01-01,"Victoria",-37.77437,145.22483,100,"Lathamus discolor","Swift Parrot","18480915-8381-45ee-aae2-977a9dda0a5d"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-08-06,"Victoria",-36.7959,143.63694,1000,"Lathamus discolor","Swift Parrot","9feaed31-1cc0-4fd7-be79-be20e75fd9a5"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1976-07-11,"Victoria",-36.66515,145.16796,9000,"Lathamus discolor","Swift Parrot","2af6a218-ace9-4b5e-a081-acc9a1faa468"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-10-04,"Victoria",-37.03384,144.06188,140,"Lathamus discolor","Swift Parrot","7be33be6-0dee-4232-b096-add415aaabb5"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2019-05-26,"Victoria",-36.69911,142.45456,50,"Lathamus discolor","Swift Parrot","d31f79d0-6e7b-4fc0-bfb7-db93909c1351"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2019-03-30,"Victoria",-37.99792,144.59175,50,"Lathamus discolor","Swift Parrot","f754398e-5647-4186-8940-e6ae94124fcd"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-08-09,"Victoria",-36.7251,144.46889,100,"Lathamus discolor","Swift Parrot","72c12462-8cd8-4bdd-abac-f065c1dc3c85"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-08-07,"Victoria",-36.97308,144.74375,100,"Lathamus discolor","Swift Parrot","24f67ff4-b828-41c8-b006-2be00e70021f"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-03-30,"Victoria",-36.77468,144.34515,100,"Lathamus discolor","Swift Parrot","d5e2de4e-7e56-49b0-b09c-69fd6f401e26"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2013-08-13,"Victoria",-37.90833,144.25833,50,"Lathamus discolor","Swift Parrot","c02c093d-bc4c-43fd-acc3-6e54e82fe024"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1982-04-04,"Victoria",-38.04017,144.543,4500,"Lathamus discolor","Swift Parrot","577af21c-c29c-4739-b1c2-f0924283c689"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1993-03-30,"Victoria",-37.64223,144.86531,100,"Lathamus discolor","Swift Parrot","4c7e4e32-4e6a-4a7d-a6ee-d91ee39ee376"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-02-21,"Victoria",-37.1591,142.6168,400,"Lathamus discolor","Swift Parrot","d9ebcafe-3e9a-405b-8074-a81f2d1cfd4a"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2019-04-20,"Victoria",-37.99792,144.59175,50,"Lathamus discolor","Swift Parrot","25a9826f-7a91-497f-a9f1-f16c65d66219"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2008-08-31,"Victoria",-36.64667,145.02667,900,"Lathamus discolor","Swift Parrot","228cf4b3-7d15-4749-8dca-1614a2eb1fbf"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-06-16,"Victoria",-36.21454,146.16851,100,"Lathamus discolor","Swift Parrot","39d84348-7c10-4187-8224-2fc5c9bd4985"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2015-08-15,"Victoria",-38.19596,144.29807,50,"Lathamus discolor","Swift Parrot","b34267cd-b357-425c-a936-f02e1e1629c6"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2015-04-15,"Victoria",-37.0788,144.0718,10,"Lathamus discolor","Swift Parrot","f0db354e-c329-4009-81cc-6cf566fef9bf"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-08-14,"Victoria",-36.91852,144.6724,100,"Lathamus discolor","Swift Parrot","ef82ec32-d645-452d-b835-9946d01a12c3"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2017-07-03,"Victoria",-37.67983,145.11669,50,"Lathamus discolor","Swift Parrot","e745aff7-8133-4b32-b8bc-081a059db0fe"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1996-08-21,"Victoria",-36.24203,146.10589,100,"Lathamus discolor","Swift Parrot","e127e1db-3ee2-46b0-8d79-816e2b06cba5"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1997-08-16,"Victoria",-36.68303,143.25262,4500,"Lathamus discolor","Swift Parrot","ac72aceb-3601-437e-b604-41db1b2b8ca6"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-05-06,"Victoria",-36.07912,145.46417,1,"Lathamus discolor","Swift Parrot","de798a04-9053-432b-ab2a-61adec6c7be3"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1997-07-30,"Victoria",-36.7974,143.52605,100,"Lathamus discolor","Swift Parrot","472650a1-4100-4177-8c21-aff72c8ab13b"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2021-06-17,"Victoria",-36.82675,143.6861,5,"Lathamus discolor","Swift Parrot","ac2b354c-679f-4c5b-93b0-ccc2f4fd2fdf"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1979-06-23,"Victoria",-36.58183,143.91798,9000,"Lathamus discolor","Swift Parrot","e64d6a81-22e2-4a67-97a3-4e4ef2933537"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-05-10,"Victoria",-36.76682,145.05788,100,"Lathamus discolor","Swift Parrot","3c79d836-4f02-4662-ad3a-8ab42d93664d"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-06-24,"Victoria",-37.08933,143.6527,1000,"Lathamus discolor","Swift Parrot","25d71787-933c-461f-a553-35f0ec4c2c01"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2017-05-22,"Victoria",-36.1401,146.5817,100,"Lathamus discolor","Swift Parrot","25031ec5-aa50-407e-a3ed-bb5acdaa40ba"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2003-06-05,"Victoria",-36.939,143.8024,100,"Lathamus discolor","Swift Parrot","5f1375b7-c580-4665-a7fb-d5b8e1567396"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1978-06-01,"Victoria",-37.91516,145.08465,9000,"Lathamus discolor","Swift Parrot","3bed2255-ad43-43f6-938d-1871abb85289"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1981-01-01,"Victoria",-36.58182,145.08463,9000,"Lathamus discolor","Swift Parrot","42438013-61f8-4f1e-b1c2-ebec3422988c"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1993-08-22,"Victoria",-36.13281,146.56947,100,"Lathamus discolor","Swift Parrot","eaecff2d-2eba-4c46-ad3b-08347182e1bd"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1992-04-08,"Victoria",-37.73626,145.14971,100,"Lathamus discolor","Swift Parrot","a8f2de5a-002e-4347-8ed8-2a59fbf50c44"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1997-05-03,"Victoria",-36.12033,146.61176,1000,"Lathamus discolor","Swift Parrot","da5183fc-682c-4259-862e-840601432f74"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1999-06-12,"Victoria",-36.20091,146.15308,100,"Lathamus discolor","Swift Parrot","dd85dbe2-a08a-4a2f-b8ae-aa74b0364663"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-05-30,"Victoria",-36.73823,143.50997,100,"Lathamus discolor","Swift Parrot","b9ad59be-037b-41aa-9986-31306a5d2203"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2017-09-20,"Victoria",-38.19676,144.3025,50,"Lathamus discolor","Swift Parrot","85dba1f3-6087-4440-9861-b5c831cf560c"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1997-04-27,"Victoria",-36.65003,144.97245,1000,"Lathamus discolor","Swift Parrot","4c7579a2-1004-43ee-8eaa-e20e811eb192"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2003-08-07,"Victoria",-37.95182,143.84047,100,"Lathamus discolor","Swift Parrot","c7d958da-6f95-4f44-992a-2e26ce0e0cdd"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-08-30,"Victoria",-37.164,144.0036,500,"Lathamus discolor","Swift Parrot","67a547cd-9586-4649-97b4-d6dbba60fbf2"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1996-07-01,"Victoria",-36.63405,143.62023,100,"Lathamus discolor","Swift Parrot","d726f7c0-dda2-4189-9896-62303312db39"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-07-25,"Victoria",-37.28963,143.7601,1000,"Lathamus discolor","Swift Parrot","294aef96-7bc2-4d60-8385-76497e2f2e01"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2017-06-22,"Victoria",-37.67983,145.11669,50,"Lathamus discolor","Swift Parrot","913000c8-61ac-439e-9858-0629be20bff2"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2018-07-25,"Victoria",-37.85,144.97,50,"Lathamus discolor","Swift Parrot","a2ff72c3-a6d7-4b86-ac00-d95c85c0d065"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2003-06-06,"Victoria",-36.80221,143.46905,100,"Lathamus discolor","Swift Parrot","5884b89c-a5df-40fc-8149-621978bebe9f"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1980-03-01,"Victoria",-38.74851,143.75135,9000,"Lathamus discolor","Swift Parrot","c898a210-9442-496a-9be4-74610437561f"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2019-04-26,"Victoria",-38.25418,144.531,50,"Lathamus discolor","Swift Parrot","62b21118-9aa1-4701-b3a5-882894405a57"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1972-01-01,"Victoria",-37.95682,145.29298,900,"Lathamus discolor","Swift Parrot","7491906e-5a77-49a2-a7bc-b01c2b1b4138"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2015-06-26,"Victoria",-38.26918,144.52377,50,"Lathamus discolor","Swift Parrot","36b938b6-c51d-4783-90f8-522f17e1db30"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1989-09-27,"Victoria",-37.79419,145.10852,100,"Lathamus discolor","Swift Parrot","b36caadf-9dfb-45a0-8c06-538609281ca0"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2017-07-01,"Victoria",-37.67983,145.11669,50,"Lathamus discolor","Swift Parrot","f9d21254-4395-4857-bc6c-5e367dffaac2"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-06-07,"Victoria",-36.85664,143.77921,100,"Lathamus discolor","Swift Parrot","a1a25392-30d6-43ad-8c04-c33f658972d6"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-04-02,"Victoria",-37.11139,144.96056,900,"Lathamus discolor","Swift Parrot","c7575ba3-2d1d-4b89-a496-80e54a4e8289"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2016-04-03,"Victoria",-37.9524,144.42339,50,"Lathamus discolor","Swift Parrot","6fe1910b-5041-47d3-b4d0-3d2b912069f3"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-08-04,"Victoria",-37.99875,144.5326,100,"Lathamus discolor","Swift Parrot","692f155a-d7e3-4469-b227-b566958292de"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-08-08,"Victoria",-36.64156,145.11853,100,"Lathamus discolor","Swift Parrot","aa0dee6d-1005-4f98-a0fc-7521af4c1f85"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-05-30,"Victoria",-36.74124,143.51351,100,"Lathamus discolor","Swift Parrot","45f129d2-a4b0-4d88-b680-7db6c3f68ead"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-05-24,"Victoria",-36.73958,144.67801,100,"Lathamus discolor","Swift Parrot","cb868a35-2985-4841-bbb9-f09f4af148bd"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2017-06-18,"Victoria",-37.67986,145.11674,50,"Lathamus discolor","Swift Parrot","5e60ef9c-adff-403a-9e5d-2bec2712d534"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1981-04-13,"Victoria",-37.08183,144.08465,9000,"Lathamus discolor","Swift Parrot","a0e08e25-a47b-4ce9-ab73-0f5373041548"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-08-09,"Victoria",-36.715,144.92484,100,"Lathamus discolor","Swift Parrot","0fff6175-986d-4481-b269-13e0243a1534"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1984-10-19,"Victoria",-38.16832,144.57726,100,"Lathamus discolor","Swift Parrot","5c9a5869-0447-4e5e-9acf-285c2da0a075"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2018-03-10,"Victoria",-37.03036,145.13358,50,"Lathamus discolor","Swift Parrot","a244766b-3853-4dbb-b27c-c341a6ed5d18"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-04-12,"Victoria",-36.84368,144.09721,140,"Lathamus discolor","Swift Parrot","9874c556-7e60-49e6-b6f6-40875de6cfcd"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2015-08-22,"Victoria",-38.19596,144.29807,50,"Lathamus discolor","Swift Parrot","734fbe31-4d6c-4031-8f04-a1b0856025cf"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1983-02-13,"Victoria",-38.2235,145.04299,900,"Lathamus discolor","Swift Parrot","0c5075b2-4bb5-4c2e-ba92-6ea3a3fa5e9d"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1996-05-15,"Victoria",-36.15836,146.66494,100,"Lathamus discolor","Swift Parrot","8c346a58-5ab3-46f5-b652-367c86ac8bc3"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1997-04-27,"Victoria",-36.84597,144.34941,1000,"Lathamus discolor","Swift Parrot","803c6b3f-ca16-4d9f-9c28-02509fa07645"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2003-07-31,"Victoria",-36.74116,143.50069,100,"Lathamus discolor","Swift Parrot","263689af-c73a-4f1d-84d6-fea531532d92"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2022-05-16,"Victoria",-37.70954,144.84905,25,"Lathamus discolor","Swift Parrot","40600542-2aad-46a8-b0be-e66f2c667646"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1997-05-03,"Victoria",-36.11314,146.61958,100,"Lathamus discolor","Swift Parrot","2a4e70a4-4c30-4591-bbc0-710da0cd2c06"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2008-05-06,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","a69211b1-1e7b-4396-aebc-cb8b6baa348f"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-05-28,"Victoria",-37.06627,143.70194,100,"Lathamus discolor","Swift Parrot","52ddfb5d-9995-4d26-8991-d7d0ea366630"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-07-31,"Victoria",-36.77107,143.8534,100,"Lathamus discolor","Swift Parrot","af9473e1-2796-4c4b-83b8-47acb349ad18"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2003-08-07,"Victoria",-36.99823,142.73039,100,"Lathamus discolor","Swift Parrot","0970aa49-bde0-4e68-a0f9-2842f2ab5d55"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-05-03,"Victoria",-36.94635,143.75776,140,"Lathamus discolor","Swift Parrot","9e08cc38-7bcc-4f72-9227-520cdf447f85"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1986-05-01,"Victoria",-37.73746,145.16897,100,"Lathamus discolor","Swift Parrot","6c54a2dc-0149-416c-a5df-a06b092ac82d"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-08-08,"Victoria",-36.80927,144.09067,100,"Lathamus discolor","Swift Parrot","9d7a1a22-98a8-4c7b-9cef-61f65956a210"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1910-01-01,"Victoria",-37.90679,148.09294,4500,"Lathamus discolor","Swift Parrot","c809a672-6ef0-4fb1-80e3-6ad257d4bdc9"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-03-25,"Victoria",-36.81516,144.9838,140,"Lathamus discolor","Swift Parrot","5e6e587a-2b8d-4f55-b63c-1b10e5748f0d"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-05-19,"Victoria",-36.20368,146.16306,100,"Lathamus discolor","Swift Parrot","bd8ffc0a-ae71-40ea-9c89-86b7f3f364f8"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1997-07-07,"Victoria",-36.12039,146.63177,1000,"Lathamus discolor","Swift Parrot","c25ffe63-1b6f-4359-8323-143c1d84e224"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1993-08-22,"Victoria",-36.12742,146.57506,100,"Lathamus discolor","Swift Parrot","f98675b4-1910-4205-963c-ff07c9ac9bdb"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-05-10,"Victoria",-36.79842,143.43419,100,"Lathamus discolor","Swift Parrot","493b49b3-3ecd-46fa-92cb-aaa69e6edf97"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1985-09-08,"Victoria",-37.62349,145.14298,900,"Lathamus discolor","Swift Parrot","66b259fd-03ae-4ef0-9842-fb627557bd62"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-08-04,"Victoria",-36.96946,143.73277,1000,"Lathamus discolor","Swift Parrot","02c47d48-6602-46f9-a184-a5cfd27b4f49"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-06-27,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","3218ba10-459c-4648-a670-3c945fba5ff0"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-08-09,"Victoria",-36.73726,144.66669,140,"Lathamus discolor","Swift Parrot","e9095b5a-128f-4281-875e-08d9b6fe0cfc"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-08-14,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","38e47618-5636-400c-9b41-0c16aa654b7a"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1993-08-22,"Victoria",-36.79016,144.20965,4500,"Lathamus discolor","Swift Parrot","9d560300-7da3-4224-abf9-60cb1aaa2239"
